ds,n,nl,clf,KFolds,TRE_mean,TRE_std,TESTE_mean,TESTE_std,E_DIFF,Regularization
Circle,1000,0.4,svm,5,0.5185000000000001,0.010647769719523428,0.46399999999999997,0.03555277766926236,-0.054500000000000104,0.005
Circle,1000,0.4,svm,5,0.5305000000000001,0.0186514074535945,0.465,0.035637059362410926,-0.06550000000000006,0.01
Circle,1000,0.4,svm,5,0.5952500000000001,0.0061947558466819335,0.576,0.024576411454889008,-0.0192500000000001,0.1
Circle,1000,0.4,svm,5,0.607,0.008536685539481946,0.5730000000000001,0.02908607914449796,-0.03399999999999992,0.5
Circle,1000,0.4,svm,5,0.61175,0.009604686356149259,0.559,0.028879058156387277,-0.052749999999999964,1.0
Circle,1000,0.4,svm,5,0.6405,0.007850159234053779,0.5810000000000001,0.02517935662402834,-0.059499999999999886,5.0
Circle,1000,0.4,svm,5,0.655,0.011346805717910208,0.56,0.03701351104664348,-0.09499999999999997,10.0
Circle,1000,0.4,svm,5,0.83025,0.0056678920243773264,0.519,0.02200000000000002,-0.31125,100.0
Circle,1000,0.4,svm,5,0.98225,0.0024238399287081656,0.4800000000000001,0.029154759474226508,-0.5022499999999999,1000.0
Circle,1000,0.5,svm,5,0.5069999999999999,0.0035881750236018244,0.476,0.013190905958272913,-0.030999999999999917,0.001
Circle,1000,0.5,svm,5,0.5069999999999999,0.0035881750236018244,0.476,0.013190905958272913,-0.030999999999999917,0.005
Circle,1000,0.5,svm,5,0.50625,0.011011357772772616,0.484,0.01854723699099141,-0.022249999999999992,0.01
Circle,1000,0.5,svm,5,0.5635,0.007176350047203669,0.5680000000000001,0.008124038404635924,0.0045000000000000595,0.1
Circle,1000,0.5,svm,5,0.5845,0.010080922576827973,0.576,0.007348469228349541,-0.008500000000000063,0.5
Circle,1000,0.5,svm,5,0.5940000000000001,0.010937321427113676,0.5700000000000001,0.0094868329805051,-0.02400000000000002,1.0
Circle,1000,0.5,svm,5,0.62725,0.008344159634139332,0.5519999999999999,0.02694438717061495,-0.07525000000000004,5.0
Circle,1000,0.5,svm,5,0.657,0.009506576670915746,0.548,0.023579652245103177,-0.10899999999999999,10.0
Circle,1000,0.5,svm,5,0.8467500000000001,0.005511351921262145,0.53,0.024899799195977488,-0.3167500000000001,100.0
Circle,1000,0.5,svm,5,0.9877499999999999,0.0016583123951777014,0.504,0.011575836902790236,-0.4837499999999999,1000.0
Circle,10000,0.0,svm,5,0.50275,0.0018131464364468846,0.489,0.007252585745787504,-0.01375000000000004,0.001
Circle,10000,0.0,svm,5,0.50275,0.0018131464364468846,0.489,0.007252585745787504,-0.01375000000000004,0.005
Circle,10000,0.0,svm,5,0.5156750000000001,0.024831003805726417,0.5003,0.027485632610511283,-0.015375000000000139,0.01
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,0.1
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,0.5
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,1.0
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,5.0
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,10.0
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,100.0
Circle,10000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,1000.0
Circle,10000,0.1,svm,5,0.50185,0.0012283118496538477,0.49260000000000004,0.004913247398615303,-0.00924999999999998,0.001
Circle,10000,0.1,svm,5,0.50185,0.0012283118496538477,0.49260000000000004,0.004913247398615303,-0.00924999999999998,0.005
Circle,10000,0.1,svm,5,0.507425,0.011167642992144764,0.4944,0.006208059278067508,-0.013025000000000009,0.01
Circle,10000,0.1,svm,5,0.843225,0.0016054594358002176,0.8426,0.005083306010855538,-0.0006249999999999867,0.1
Circle,10000,0.1,svm,5,0.8443249999999999,0.0017367354432958491,0.8432999999999999,0.004489988864128733,-0.0010249999999999426,0.5
Circle,10000,0.1,svm,5,0.8443250000000001,0.0018055470085267568,0.8429,0.005453439281774397,-0.0014250000000001206,1.0
Circle,10000,0.1,svm,5,0.8446,0.0020907534527055158,0.8432000000000001,0.005353503525729694,-0.0013999999999999568,5.0
Circle,10000,0.1,svm,5,0.844,0.0012221906561580402,0.8425,0.003714835124201333,-0.0014999999999999458,10.0
Circle,10000,0.1,svm,5,0.84765,0.0013587678241701073,0.8383,0.005268775948927793,-0.00934999999999997,100.0
Circle,10000,0.1,svm,5,0.871325,0.0018851392521508953,0.8229000000000001,0.005073460357586355,-0.04842499999999994,1000.0
Circle,10000,0.2,svm,5,0.5022499999999999,0.0015471748446765604,0.491,0.0061886993787063265,-0.011249999999999871,0.001
Circle,10000,0.2,svm,5,0.5023249999999999,0.0014611639196202228,0.491,0.0061886993787063265,-0.011324999999999918,0.005
Circle,10000,0.2,svm,5,0.5185,0.025440494295512407,0.5079999999999999,0.03036445290137796,-0.010500000000000065,0.01
Circle,10000,0.2,svm,5,0.687925,0.0015624499991999745,0.6888,0.005929586832149437,0.0008749999999999591,0.1
Circle,10000,0.2,svm,5,0.689675,0.0021788758569500897,0.6876,0.007241546796092675,-0.002075000000000049,0.5
Circle,10000,0.2,svm,5,0.6894500000000001,0.0009669539802906855,0.6876,0.0069238717492454815,-0.0018500000000001293,1.0
Circle,10000,0.2,svm,5,0.69,0.0010982941318244325,0.6881999999999999,0.004456455991031416,-0.0018000000000000238,5.0
Circle,10000,0.2,svm,5,0.6905,0.0012966302479890245,0.6865,0.005205766033928148,-0.0040000000000000036,10.0
Circle,10000,0.2,svm,5,0.7075499999999999,0.004173278088026233,0.6835,0.007569676347110225,-0.024049999999999905,100.0
Circle,10000,0.2,svm,5,0.79945,0.0019630970429400426,0.6432,0.00878976677733831,-0.15625,1000.0
Circle,10000,0.3,svm,5,0.5016999999999999,0.0013932874793092817,0.49319999999999997,0.005573149917237115,-0.008499999999999952,0.001
Circle,10000,0.3,svm,5,0.4989,0.008944062276169595,0.4871,0.007186097689288679,-0.011800000000000033,0.005
Circle,10000,0.3,svm,5,0.5329999999999999,0.018391064406390392,0.5205,0.022097511172075462,-0.012499999999999956,0.01
Circle,10000,0.3,svm,5,0.61945,0.003934304258696822,0.6174000000000002,0.011710678887237919,-0.0020499999999997742,0.1
Circle,10000,0.3,svm,5,0.619,0.003459588125774508,0.6163,0.013373855091184422,-0.0027000000000000357,0.5
Circle,10000,0.3,svm,5,0.621025,0.0034967842369811814,0.6191,0.015242703172337899,-0.0019250000000000655,1.0
Circle,10000,0.3,svm,5,0.622425,0.003107048438631083,0.6178999999999999,0.013097327971765832,-0.004525000000000112,5.0
Circle,10000,0.3,svm,5,0.6255000000000001,0.0034982138299423635,0.6152,0.011745637488020792,-0.010300000000000087,10.0
Circle,10000,0.3,svm,5,0.6654,0.0015937377450509318,0.603,0.009192388155425134,-0.06240000000000001,100.0
Circle,10000,0.3,svm,5,0.8110250000000001,0.003648115952104598,0.5735,0.006410928169929871,-0.2375250000000001,1000.0
Circle,10000,0.4,svm,5,0.5055000000000001,0.0054192942344921625,0.49420000000000003,0.01124544352171137,-0.011300000000000032,0.001
Circle,10000,0.4,svm,5,0.50965,0.013692470558668382,0.49660000000000004,0.015941769036088828,-0.013050000000000006,0.005
Circle,10000,0.4,svm,5,0.5224499999999999,0.019786453699437916,0.5098,0.025660475443763726,-0.012649999999999828,0.01
Circle,10000,0.4,svm,5,0.5863249999999999,0.0018107318962231693,0.5833,0.008857764955111438,-0.0030249999999998334,0.1
Circle,10000,0.4,svm,5,0.588725,0.002228227995515715,0.5835,0.010568822072492306,-0.005225000000000035,0.5
Circle,10000,0.4,svm,5,0.5901249999999999,0.0010982941318244603,0.5886,0.008714355971613744,-0.0015249999999998876,1.0
Circle,10000,0.4,svm,5,0.5931750000000001,0.0013706750161872857,0.5843,0.007229107828771142,-0.008875000000000077,5.0
Circle,10000,0.4,svm,5,0.597825,0.0027301556732171922,0.5795999999999999,0.007793587107359514,-0.018225000000000158,10.0
Circle,10000,0.4,svm,5,0.655825,0.0013820274961085345,0.5591999999999999,0.010062802790475405,-0.09662500000000007,100.0
Circle,10000,0.4,svm,5,0.83355,0.0026274988106562364,0.5378000000000001,0.012188519188154083,-0.29574999999999996,1000.0
Circle,10000,0.5,svm,5,0.5014000000000001,0.0013587678241701383,0.4944,0.005435071296680482,-0.007000000000000062,0.001
Circle,10000,0.5,svm,5,0.5118,0.011752021102772068,0.5011,0.012208193969625468,-0.010700000000000043,0.005
Circle,10000,0.5,svm,5,0.530725,0.014190313597662308,0.5235000000000001,0.01729161646579061,-0.007224999999999926,0.01
Circle,10000,0.5,svm,5,0.568075,0.001687453703068617,0.5652,0.006438944012802072,-0.002874999999999961,0.1
Circle,10000,0.5,svm,5,0.57505,0.0028024542815182664,0.5711,0.007806407624509498,-0.003949999999999898,0.5
Circle,10000,0.5,svm,5,0.577075,0.0031638584039112507,0.5726,0.005053711507397313,-0.004475000000000007,1.0
Circle,10000,0.5,svm,5,0.581125,0.0016240381768911464,0.5694,0.0034842502780368535,-0.011724999999999985,5.0
Circle,10000,0.5,svm,5,0.5886750000000001,0.002833504896766561,0.5656000000000001,0.006822023160324201,-0.023074999999999957,10.0
Circle,10000,0.5,svm,5,0.66145,0.0030757112998459645,0.5442,0.010022973610660683,-0.11724999999999997,100.0
Circle,10000,0.5,svm,5,0.841975,0.0039246018906380605,0.5275000000000001,0.008757853618324533,-0.31447499999999995,1000.0
Circle,10,0.0,logit,5,0.625,0.07905694150420949,0.5,0.31622776601683794,-0.125,0.001
Circle,10,0.0,logit,5,0.65,0.09354143466934853,0.5,0.31622776601683794,-0.15000000000000002,0.01
Circle,10,0.0,logit,5,0.65,0.09354143466934853,0.5,0.31622776601683794,-0.15000000000000002,0.1
Circle,10,0.0,logit,5,0.7,0.1274754878398196,0.5,0.31622776601683794,-0.19999999999999996,1.0
Circle,10,0.0,logit,5,0.7,0.09999999999999999,0.5,0.31622776601683794,-0.19999999999999996,10.0
Circle,10,0.0,logit,5,0.7,0.09999999999999999,0.5,0.31622776601683794,-0.19999999999999996,100.0
Circle,10,0.0,logit,5,0.7,0.09999999999999999,0.5,0.31622776601683794,-0.19999999999999996,1000.0
Circle,10,0.1,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.001
Circle,10,0.1,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.01
Circle,10,0.1,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.1
Circle,10,0.1,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,1.0
Circle,10,0.1,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,10.0
Circle,10,0.1,logit,5,0.8,0.06123724356957945,0.7,0.2449489742783178,-0.10000000000000009,100.0
Circle,10,0.1,logit,5,0.775,0.09354143466934853,0.7,0.2449489742783178,-0.07500000000000007,1000.0
Circle,10,0.2,logit,5,0.6,0.09354143466934853,0.4,0.2,-0.19999999999999996,0.001
Circle,10,0.2,logit,5,0.55,0.1695582495781317,0.5,0.31622776601683794,-0.050000000000000044,0.01
Circle,10,0.2,logit,5,0.55,0.1695582495781317,0.5,0.31622776601683794,-0.050000000000000044,0.1
Circle,10,0.2,logit,5,0.625,0.15811388300841897,0.4,0.37416573867739417,-0.22499999999999998,1.0
Circle,10,0.2,logit,5,0.625,0.1767766952966369,0.5,0.31622776601683794,-0.125,10.0
Circle,10,0.2,logit,5,0.6,0.16583123951777,0.5,0.31622776601683794,-0.09999999999999998,100.0
Circle,10,0.2,logit,5,0.6,0.16583123951777,0.5,0.31622776601683794,-0.09999999999999998,1000.0
Circle,10,0.3,logit,5,0.65,0.049999999999999996,0.3,0.24494897427831783,-0.35000000000000003,0.001
Circle,10,0.3,logit,5,0.65,0.049999999999999996,0.3,0.24494897427831783,-0.35000000000000003,0.01
Circle,10,0.3,logit,5,0.625,0.07905694150420949,0.3,0.24494897427831783,-0.325,0.1
Circle,10,0.3,logit,5,0.65,0.09354143466934853,0.2,0.24494897427831783,-0.45,1.0
Circle,10,0.3,logit,5,0.65,0.09354143466934853,0.2,0.24494897427831783,-0.45,10.0
Circle,10,0.3,logit,5,0.65,0.09354143466934853,0.1,0.2,-0.55,100.0
Circle,10,0.3,logit,5,0.65,0.09354143466934853,0.1,0.2,-0.55,1000.0
Circle,10,0.4,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.001
Circle,10,0.4,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.01
Circle,10,0.4,logit,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.1
Circle,10,0.4,logit,5,0.825,0.06123724356957946,0.7,0.2449489742783178,-0.125,1.0
Circle,10,0.4,logit,5,1.0,0.0,0.9,0.2,-0.09999999999999998,10.0
Circle,10,0.4,logit,5,1.0,0.0,0.9,0.2,-0.09999999999999998,100.0
Circle,10,0.4,logit,5,1.0,0.0,0.9,0.2,-0.09999999999999998,1000.0
Circle,10,0.5,logit,5,0.65,0.09354143466934853,0.4,0.20000000000000004,-0.25,0.001
Circle,10,0.5,logit,5,0.625,0.07905694150420949,0.4,0.20000000000000004,-0.22499999999999998,0.01
Circle,10,0.5,logit,5,0.625,0.07905694150420949,0.4,0.20000000000000004,-0.22499999999999998,0.1
Circle,10,0.5,logit,5,0.725,0.1457737973711325,0.4,0.20000000000000004,-0.32499999999999996,1.0
Circle,10,0.5,logit,5,0.725,0.1224744871391589,0.4,0.20000000000000004,-0.32499999999999996,10.0
Circle,10,0.5,logit,5,0.675,0.1,0.4,0.20000000000000004,-0.275,100.0
Circle,10,0.5,logit,5,0.675,0.1,0.4,0.20000000000000004,-0.275,1000.0
Circle,50,0.0,logit,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.001
Circle,50,0.0,logit,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.01
Circle,50,0.0,logit,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.1
Circle,50,0.0,logit,5,0.595,0.09137833441248533,0.32,0.2712931993250108,-0.27499999999999997,1.0
Circle,50,0.0,logit,5,0.59,0.09027735042633894,0.33999999999999997,0.19595917942265423,-0.25,10.0
Circle,50,0.0,logit,5,0.595,0.09669539802906858,0.36,0.20591260281973997,-0.235,100.0
Circle,50,0.0,logit,5,0.595,0.09669539802906858,0.36,0.20591260281973997,-0.235,1000.0
Circle,50,0.1,logit,5,0.5599999999999999,0.04636809247747851,0.5,0.1414213562373095,-0.05999999999999994,0.001
Circle,50,0.1,logit,5,0.5599999999999999,0.04636809247747851,0.5,0.1414213562373095,-0.05999999999999994,0.01
Circle,50,0.1,logit,5,0.5599999999999999,0.04636809247747851,0.48,0.14696938456699069,-0.07999999999999996,0.1
Circle,50,0.1,logit,5,0.5599999999999999,0.04358898943540671,0.44000000000000006,0.13564659966250536,-0.11999999999999988,1.0
Circle,50,0.1,logit,5,0.5549999999999999,0.02915475947422648,0.44000000000000006,0.10198039027185568,-0.11499999999999988,10.0
Circle,50,0.1,logit,5,0.55,0.02738612787525829,0.44000000000000006,0.10198039027185568,-0.10999999999999999,100.0
Circle,50,0.1,logit,5,0.55,0.02738612787525829,0.44000000000000006,0.10198039027185568,-0.10999999999999999,1000.0
Circle,50,0.2,logit,5,0.5599999999999999,0.019999999999999976,0.56,0.07999999999999999,1.1102230246251565e-16,0.001
Circle,50,0.2,logit,5,0.5599999999999999,0.019999999999999976,0.56,0.07999999999999999,1.1102230246251565e-16,0.01
Circle,50,0.2,logit,5,0.5700000000000001,0.02915475947422648,0.56,0.07999999999999999,-0.010000000000000009,0.1
Circle,50,0.2,logit,5,0.6049999999999999,0.02915475947422653,0.5,0.1095445115010332,-0.10499999999999987,1.0
Circle,50,0.2,logit,5,0.6100000000000001,0.012247448713915901,0.4999999999999999,0.1414213562373095,-0.11000000000000021,10.0
Circle,50,0.2,logit,5,0.6,0.0,0.47999999999999987,0.16,-0.1200000000000001,100.0
Circle,50,0.2,logit,5,0.6,0.0,0.47999999999999987,0.16,-0.1200000000000001,1000.0
Circle,50,0.3,logit,5,0.6000000000000001,0.031622776601683784,0.6000000000000001,0.1264911064067352,0.0,0.001
Circle,50,0.3,logit,5,0.6000000000000001,0.031622776601683784,0.6000000000000001,0.1264911064067352,0.0,0.01
Circle,50,0.3,logit,5,0.62,0.024494897427831803,0.6000000000000001,0.1264911064067352,-0.019999999999999907,0.1
Circle,50,0.3,logit,5,0.665,0.05147815070493499,0.62,0.16,-0.04500000000000004,1.0
Circle,50,0.3,logit,5,0.6500000000000001,0.038729833462074204,0.62,0.16,-0.030000000000000138,10.0
Circle,50,0.3,logit,5,0.6500000000000001,0.038729833462074204,0.62,0.16,-0.030000000000000138,100.0
Circle,50,0.3,logit,5,0.6500000000000001,0.038729833462074204,0.62,0.16,-0.030000000000000138,1000.0
Circle,50,0.4,logit,5,0.6399999999999999,0.033911649915626334,0.6399999999999999,0.13564659966250536,0.0,0.001
Circle,50,0.4,logit,5,0.6399999999999999,0.033911649915626334,0.6399999999999999,0.13564659966250536,0.0,0.01
Circle,50,0.4,logit,5,0.665,0.03391164991562633,0.58,0.14696938456699069,-0.08500000000000008,0.1
Circle,50,0.4,logit,5,0.705,0.04301162633521313,0.7000000000000001,0.10954451150103323,-0.004999999999999893,1.0
Circle,50,0.4,logit,5,0.695,0.02449489742783176,0.7000000000000001,0.14142135623730953,0.0050000000000001155,10.0
Circle,50,0.4,logit,5,0.7050000000000001,0.029154759474226483,0.7000000000000001,0.14142135623730953,-0.0050000000000000044,100.0
Circle,50,0.4,logit,5,0.7050000000000001,0.029154759474226483,0.7000000000000001,0.14142135623730953,-0.0050000000000000044,1000.0
Circle,50,0.5,logit,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.001
Circle,50,0.5,logit,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.01
Circle,50,0.5,logit,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.1
Circle,50,0.5,logit,5,0.575,0.04472135954999579,0.5800000000000001,0.11661903789690597,0.0050000000000001155,1.0
Circle,50,0.5,logit,5,0.5900000000000001,0.03741657386773941,0.5599999999999999,0.11999999999999997,-0.030000000000000138,10.0
Circle,50,0.5,logit,5,0.5900000000000001,0.03741657386773941,0.5800000000000001,0.11661903789690597,-0.010000000000000009,100.0
Circle,50,0.5,logit,5,0.5900000000000001,0.03741657386773941,0.5800000000000001,0.11661903789690597,-0.010000000000000009,1000.0
Circle,100,0.0,logit,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.001
Circle,100,0.0,logit,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.01
Circle,100,0.0,logit,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.1
Circle,100,0.0,logit,5,0.6250000000000001,0.0656696276828185,0.5900000000000001,0.13564659966250536,-0.03500000000000003,1.0
Circle,100,0.0,logit,5,0.6250000000000001,0.0656696276828185,0.5900000000000001,0.13564659966250536,-0.03500000000000003,10.0
Circle,100,0.0,logit,5,0.6275000000000001,0.061441028637222526,0.5900000000000001,0.13564659966250536,-0.03749999999999998,100.0
Circle,100,0.0,logit,5,0.6275000000000001,0.061441028637222526,0.5900000000000001,0.13564659966250536,-0.03749999999999998,1000.0
Circle,100,0.1,logit,5,0.5325,0.016955824957813177,0.4,0.07071067811865477,-0.13249999999999995,0.001
Circle,100,0.1,logit,5,0.5375,0.020916500663351895,0.4,0.07071067811865477,-0.13749999999999996,0.01
Circle,100,0.1,logit,5,0.5075000000000001,0.07271519786124493,0.45,0.1,-0.05750000000000005,0.1
Circle,100,0.1,logit,5,0.5575,0.023184046238739254,0.5,0.0547722557505166,-0.057499999999999996,1.0
Circle,100,0.1,logit,5,0.5574999999999999,0.030207614933986437,0.51,0.04898979485566354,-0.047499999999999876,10.0
Circle,100,0.1,logit,5,0.5549999999999999,0.026925824035672535,0.51,0.04898979485566354,-0.04499999999999993,100.0
Circle,100,0.1,logit,5,0.5549999999999999,0.026925824035672535,0.51,0.04898979485566354,-0.04499999999999993,1000.0
Circle,100,0.2,logit,5,0.555,0.018708286933869677,0.55,0.11832159566199231,-0.0050000000000000044,0.001
Circle,100,0.2,logit,5,0.555,0.018708286933869677,0.55,0.11832159566199231,-0.0050000000000000044,0.01
Circle,100,0.2,logit,5,0.6125,0.0223606797749979,0.57,0.11224972160321822,-0.04250000000000009,0.1
Circle,100,0.2,logit,5,0.6125,0.019364916731037102,0.57,0.11224972160321822,-0.04250000000000009,1.0
Circle,100,0.2,logit,5,0.615,0.020000000000000018,0.58,0.09273618495495704,-0.03500000000000003,10.0
Circle,100,0.2,logit,5,0.6175,0.021794494717703377,0.58,0.09273618495495704,-0.03750000000000009,100.0
Circle,100,0.2,logit,5,0.6175,0.021794494717703377,0.58,0.09273618495495704,-0.03750000000000009,1000.0
Circle,100,0.3,logit,5,0.56,0.026692695630078263,0.56,0.10677078252031309,0.0,0.001
Circle,100,0.3,logit,5,0.56,0.026692695630078263,0.56,0.10677078252031309,0.0,0.01
Circle,100,0.3,logit,5,0.595,0.012747548783981983,0.57,0.12083045973594571,-0.025000000000000022,0.1
Circle,100,0.3,logit,5,0.61,0.01999999999999998,0.53,0.08717797887081347,-0.07999999999999996,1.0
Circle,100,0.3,logit,5,0.6200000000000001,0.021794494717703353,0.54,0.07348469228349534,-0.08000000000000007,10.0
Circle,100,0.3,logit,5,0.6200000000000001,0.021794494717703353,0.54,0.07348469228349534,-0.08000000000000007,100.0
Circle,100,0.3,logit,5,0.6200000000000001,0.021794494717703353,0.54,0.07348469228349534,-0.08000000000000007,1000.0
Circle,100,0.4,logit,5,0.5700000000000001,0.028062430400804566,0.5700000000000001,0.11224972160321822,0.0,0.001
Circle,100,0.4,logit,5,0.5700000000000001,0.028062430400804566,0.5700000000000001,0.11224972160321822,0.0,0.01
Circle,100,0.4,logit,5,0.6,0.032596012026013234,0.6,0.1378404875209022,0.0,0.1
Circle,100,0.4,logit,5,0.605,0.030207614933986437,0.6000000000000001,0.14832396974191325,-0.004999999999999893,1.0
Circle,100,0.4,logit,5,0.6025,0.026692695630078263,0.6000000000000001,0.14832396974191325,-0.0024999999999999467,10.0
Circle,100,0.4,logit,5,0.6025,0.026692695630078263,0.6000000000000001,0.14832396974191325,-0.0024999999999999467,100.0
Circle,100,0.4,logit,5,0.6025,0.026692695630078263,0.6000000000000001,0.14832396974191325,-0.0024999999999999467,1000.0
Circle,100,0.5,logit,5,0.5599999999999999,0.014577379737113235,0.5599999999999999,0.058309518948453015,0.0,0.001
Circle,100,0.5,logit,5,0.5599999999999999,0.014577379737113235,0.5599999999999999,0.058309518948453015,0.0,0.01
Circle,100,0.5,logit,5,0.5525,0.009354143466934856,0.53,0.0678232998312527,-0.022499999999999964,0.1
Circle,100,0.5,logit,5,0.5349999999999999,0.030000000000000013,0.54,0.08602325267042628,0.0050000000000001155,1.0
Circle,100,0.5,logit,5,0.5349999999999999,0.03297726489568231,0.55,0.08944271909999157,0.015000000000000124,10.0
Circle,100,0.5,logit,5,0.535,0.031024184114977156,0.55,0.08944271909999157,0.015000000000000013,100.0
Circle,100,0.5,logit,5,0.5375,0.029580398915498088,0.55,0.08944271909999157,0.012500000000000067,1000.0
Circle,1000,0.0,logit,5,0.521,0.004834769901453447,0.521,0.019339079605813735,0.0,0.001
Circle,1000,0.0,logit,5,0.521,0.004834769901453447,0.521,0.019339079605813735,0.0,0.01
Circle,1000,0.0,logit,5,0.49375,0.023835372873106046,0.479,0.018275666882497058,-0.01475000000000004,0.1
Circle,1000,0.0,logit,5,0.4845,0.03189435686763413,0.46299999999999997,0.020880613017821095,-0.02150000000000002,1.0
Circle,1000,0.0,logit,5,0.484,0.03256148031032988,0.45999999999999996,0.024083189157584586,-0.02400000000000002,10.0
Circle,1000,0.0,logit,5,0.484,0.03256148031032988,0.45999999999999996,0.024083189157584586,-0.02400000000000002,100.0
Circle,1000,0.0,logit,5,0.48375,0.03290136775272422,0.45999999999999996,0.024083189157584586,-0.02375000000000005,1000.0
Circle,1000,0.1,logit,5,0.51775,0.010470195795685953,0.501,0.02709243436828814,-0.016750000000000043,0.001
Circle,1000,0.1,logit,5,0.52225,0.006680194607943677,0.48599999999999993,0.01799999999999999,-0.03625000000000006,0.01
Circle,1000,0.1,logit,5,0.51875,0.01712089366826392,0.49000000000000005,0.02469817807045693,-0.028749999999999998,0.1
Circle,1000,0.1,logit,5,0.5165,0.020892582415776177,0.485,0.02345207879911714,-0.03149999999999997,1.0
Circle,1000,0.1,logit,5,0.51575,0.02248054714636633,0.485,0.02345207879911714,-0.030750000000000055,10.0
Circle,1000,0.1,logit,5,0.51575,0.02248054714636633,0.485,0.02345207879911714,-0.030750000000000055,100.0
Circle,1000,0.1,logit,5,0.51575,0.02248054714636633,0.485,0.02345207879911714,-0.030750000000000055,1000.0
Circle,1000,0.2,logit,5,0.5190000000000001,0.0052678268764263705,0.5189999999999999,0.021071307505705496,-2.220446049250313e-16,0.001
Circle,1000,0.2,logit,5,0.53625,0.019202864369671505,0.5189999999999999,0.01685229954635273,-0.0172500000000001,0.01
Circle,1000,0.2,logit,5,0.5609999999999999,0.010167349703831374,0.5660000000000001,0.0406693988153255,0.0050000000000001155,0.1
Circle,1000,0.2,logit,5,0.55675,0.009205976319760964,0.563,0.036959437225152644,0.006249999999999978,1.0
Circle,1000,0.2,logit,5,0.557,0.010018732454756922,0.562,0.03544009029333869,0.0050000000000000044,10.0
Circle,1000,0.2,logit,5,0.557,0.010018732454756922,0.562,0.03544009029333869,0.0050000000000000044,100.0
Circle,1000,0.2,logit,5,0.557,0.010018732454756922,0.562,0.03544009029333869,0.0050000000000000044,1000.0
Circle,1000,0.3,logit,5,0.507,0.0031224989991992195,0.49399999999999994,0.016248076809271934,-0.013000000000000067,0.001
Circle,1000,0.3,logit,5,0.51125,0.014726676475023162,0.477,0.02521904042583698,-0.03425,0.01
Circle,1000,0.3,logit,5,0.5177499999999999,0.01626729848499741,0.48599999999999993,0.01854723699099141,-0.03175,0.1
Circle,1000,0.3,logit,5,0.5175000000000001,0.016143884290962963,0.483,0.018055470085267786,-0.034500000000000086,1.0
Circle,1000,0.3,logit,5,0.51775,0.01672199150819065,0.483,0.018055470085267786,-0.03475000000000006,10.0
Circle,1000,0.3,logit,5,0.5175000000000001,0.01654539210777431,0.483,0.018055470085267786,-0.034500000000000086,100.0
Circle,1000,0.3,logit,5,0.5175000000000001,0.01654539210777431,0.483,0.018055470085267786,-0.034500000000000086,1000.0
Circle,1000,0.4,logit,5,0.5250000000000001,0.01433963039969999,0.4640000000000001,0.036523964735499355,-0.061000000000000054,0.001
Circle,1000,0.4,logit,5,0.53675,0.01871830654733491,0.485,0.036742346141747685,-0.05174999999999996,0.01
Circle,1000,0.4,logit,5,0.531,0.026744158240632667,0.499,0.029563490998188974,-0.03200000000000003,0.1
Circle,1000,0.4,logit,5,0.529,0.029126877621880463,0.493,0.03815756805667784,-0.03600000000000003,1.0
Circle,1000,0.4,logit,5,0.5287499999999999,0.027465887933944538,0.493,0.03815756805667784,-0.03574999999999995,10.0
Circle,1000,0.4,logit,5,0.5287499999999999,0.027465887933944538,0.493,0.03815756805667784,-0.03574999999999995,100.0
Circle,1000,0.4,logit,5,0.5287499999999999,0.027465887933944538,0.493,0.03815756805667784,-0.03574999999999995,1000.0
Circle,1000,0.5,logit,5,0.5055,0.009572094859538312,0.47800000000000004,0.014352700094407318,-0.027499999999999913,0.001
Circle,1000,0.5,logit,5,0.5275,0.013761358944522866,0.5090000000000001,0.018814887722226795,-0.01849999999999985,0.01
